City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
518,Olinda,BR,2021-04-04 04:53:35,-8.0089,-34.8553,75.2,88,40,3.44,light rain
519,Yarensk,RU,2021-04-04 04:56:11,62.1675,49.0916,30.76,91,99,1.74,light snow
520,Sao Gabriel Da Cachoeira,BR,2021-04-04 04:53:15,-0.1303,-67.0892,73.42,98,99,1.77,overcast clouds
521,Ilhabela,BR,2021-04-04 04:56:11,-23.7781,-45.3581,71.44,85,46,2.21,scattered clouds
522,Forrest City,US,2021-04-04 04:56:11,35.0081,-90.7898,54.0,58,1,4.61,clear sky
523,Turukhansk,RU,2021-04-04 04:56:12,65.8167,87.9833,23.76,90,99,14.52,overcast clouds
524,Sulphur,US,2021-04-04 04:56:12,30.2366,-93.3774,57.2,62,1,2.86,clear sky
525,Uvalde,US,2021-04-04 04:56:12,29.3669,-99.767,68.0,63,90,11.5,overcast clouds
526,Haapiti,PF,2021-04-04 04:47:58,-17.5667,-149.8667,84.2,74,40,3.44,light rain
527,Batemans Bay,AU,2021-04-04 04:56:13,-35.7167,150.1833,82.0,42,30,3.91,scattered clouds
528,Saint-Pierre,RE,2021-04-04 04:47:50,-21.3393,55.4781,86.0,54,0,3.44,clear sky
529,Januaria,BR,2021-04-04 04:56:13,-15.4833,-44.3667,69.4,94,97,2.19,overcast clouds
530,Palmer,US,2021-04-04 04:48:07,42.1584,-72.3287,28.99,64,20,1.52,few clouds
531,Oga,IT,2021-04-04 04:56:14,46.4631,10.347,41.0,92,0,2.3,clear sky
532,Ketchikan,US,2021-04-04 04:56:14,55.3422,-131.6461,30.16,92,26,3.53,scattered clouds
533,Kayankulam,IN,2021-04-04 04:56:14,9.1833,76.5,86.77,57,61,8.84,broken clouds
534,Atbasar,KZ,2021-04-04 04:56:15,51.8,68.3333,34.39,95,100,11.21,overcast clouds
535,Ende,ID,2021-04-04 04:56:15,-8.8432,121.6623,75.79,97,100,11.56,heavy intensity rain
536,Rio Cuarto,AR,2021-04-04 04:56:15,-33.1307,-64.3499,64.0,81,0,8.01,clear sky
537,Khani,GE,2021-04-04 04:47:48,41.9563,42.9566,51.8,71,0,12.66,clear sky
538,Berdigestyakh,RU,2021-04-04 04:47:27,62.0989,126.6992,7.99,76,90,3.38,overcast clouds
539,Weiser,US,2021-04-04 04:56:16,44.251,-116.9693,62.6,27,1,5.75,clear sky
540,Krasnoselkup,RU,2021-04-04 04:43:14,65.7,82.4667,31.69,98,100,11.1,overcast clouds
541,Anito,PH,2021-04-04 04:56:16,12.4497,125.2886,84.11,62,85,8.37,overcast clouds
542,Ocos,GT,2021-04-04 04:56:17,14.5094,-92.1933,80.6,83,40,5.01,scattered clouds
543,Gaya,IN,2021-04-04 04:52:44,24.7833,85.0,91.4,16,5,4.32,dust
544,Alofi,NU,2021-04-04 04:48:12,-19.0595,-169.9187,82.4,74,21,4.61,few clouds
545,Waipawa,NZ,2021-04-04 04:45:11,-41.4122,175.5153,63.0,67,9,32.21,clear sky
546,Banepa,NP,2021-04-04 04:56:17,27.6298,85.5214,69.8,28,20,2.3,haze
547,Kearney,US,2021-04-04 04:56:18,40.6995,-99.0815,57.2,54,1,9.22,clear sky
548,Salinopolis,BR,2021-04-04 04:56:18,-0.6136,-47.3561,77.76,86,94,7.92,overcast clouds
549,Karpathos,GR,2021-04-04 04:56:18,35.507,27.2132,60.8,88,5,11.5,clear sky
550,Berlevag,NO,2021-04-04 04:47:47,70.8578,29.0864,31.69,78,100,14.9,overcast clouds
551,Laguna,US,2021-04-04 04:47:25,38.421,-121.4238,54.0,62,1,12.66,clear sky
552,Cobija,BO,2021-04-04 04:56:19,-11.0267,-68.7692,70.86,99,97,2.28,overcast clouds
553,Goma,CD,2021-04-04 04:56:20,-1.6792,29.2228,66.2,77,75,4.61,broken clouds
554,Fiumicino,IT,2021-04-04 04:56:20,41.7675,12.2291,53.01,62,40,8.05,scattered clouds
555,Kailua,US,2021-04-04 04:56:20,21.4022,-157.7394,75.2,60,20,19.57,few clouds
556,Pyaozerskiy,RU,2021-04-04 04:56:21,65.8333,31.1667,30.45,93,100,10.89,light snow
557,Belogorsk,RU,2021-04-04 04:56:21,50.9158,128.4611,38.7,50,100,5.35,overcast clouds
558,Chanika,TZ,2021-04-04 04:56:21,-5.4167,38.0167,70.84,88,82,3.83,broken clouds
559,Sinnamary,GF,2021-04-04 04:56:22,5.3833,-52.95,77.0,89,100,11.97,overcast clouds
560,Machinga,MW,2021-04-04 04:56:22,-15.1685,35.3,66.6,92,27,1.99,scattered clouds
561,Jacksonville,US,2021-04-04 04:52:41,30.3322,-81.6556,55.99,71,20,5.75,few clouds
562,Yakeshi,CN,2021-04-04 04:56:23,49.2833,120.7333,46.04,34,45,19.46,scattered clouds
563,Gonda,IN,2021-04-04 04:56:23,27.1333,81.9333,96.87,4,0,12.26,clear sky
564,Yarmouth,US,2021-04-04 04:48:07,41.7057,-70.2286,34.0,74,1,3.44,clear sky
565,Georgiyevka,KZ,2021-04-04 04:56:23,43.0369,74.7114,59.0,33,0,13.42,clear sky
566,Buraydah,SA,2021-04-04 04:52:03,26.326,43.975,57.2,38,20,9.22,few clouds
567,Starokamyshinsk,RU,2021-04-04 04:56:24,55.0554,61.6031,32.0,93,75,4.47,broken clouds
568,Harper,LR,2021-04-04 04:47:59,4.375,-7.7169,78.39,88,47,4.85,scattered clouds
569,Kabinda,CD,2021-04-04 04:56:24,-6.1333,24.4833,66.74,93,92,2.24,moderate rain
570,Korla,CN,2021-04-04 04:56:25,41.7597,86.1469,56.3,15,39,16.33,scattered clouds
571,Amapa,BR,2021-04-04 04:46:55,1.0,-52.0,72.01,99,86,1.77,overcast clouds
572,Yantongshan,CN,2021-04-04 04:56:25,43.2919,126.0094,49.84,16,0,9.1,clear sky
573,Zwedru,LR,2021-04-04 04:56:25,6.0667,-8.1281,72.14,98,11,2.46,few clouds
574,Tarakan,ID,2021-04-04 04:56:26,3.3,117.6333,83.16,73,82,4.65,broken clouds
575,Iqaluit,CA,2021-04-04 04:56:26,63.7506,-68.5145,3.2,66,75,2.3,light snow
576,Miramar,US,2021-04-04 04:55:26,25.9873,-80.2323,69.8,45,90,16.11,overcast clouds
577,Lakes Entrance,AU,2021-04-04 04:56:08,-37.8811,147.981,72.0,75,0,3.0,clear sky
578,Beckley,US,2021-04-04 04:56:27,37.7782,-81.1882,41.0,36,1,5.75,clear sky
579,Barra Do Corda,BR,2021-04-04 04:52:11,-5.5,-45.25,71.91,95,48,2.24,scattered clouds
580,Mokolo,CM,2021-04-04 04:56:27,10.7398,13.8019,71.76,17,86,4.92,overcast clouds
581,Verkhnyachka,UA,2021-04-04 04:56:27,48.8285,30.0396,40.51,76,100,4.43,overcast clouds
582,Neftegorsk,RU,2021-04-04 04:56:28,52.802,51.166,33.71,99,99,4.65,overcast clouds
583,Sembakung,ID,2021-04-04 04:56:28,3.8167,117.25,93.07,52,79,0.74,broken clouds
584,Tahoua,NE,2021-04-04 04:56:28,14.8888,5.2692,77.0,8,0,9.22,clear sky
585,Soledade,BR,2021-04-04 04:53:50,-28.8183,-52.5103,56.82,85,3,5.77,clear sky
586,Ewa Beach,US,2021-04-04 04:53:31,21.3156,-158.0072,75.2,60,1,8.05,clear sky
587,Luanda,AO,2021-04-04 04:46:49,-8.8368,13.2343,77.0,94,75,3.44,heavy intensity rain
588,Saint-Michel-Des-Saints,CA,2021-04-04 04:56:29,46.6834,-73.9159,30.99,69,90,3.13,overcast clouds
589,Houston,US,2021-04-04 04:55:44,29.7633,-95.3633,60.01,82,75,8.05,broken clouds
590,Tiznit,MA,2021-04-04 04:56:30,29.5833,-9.5,53.29,86,54,3.96,broken clouds
591,Buchanan,LR,2021-04-04 04:56:30,5.8808,-10.0467,78.13,90,17,3.58,light rain
592,Sao Geraldo Do Araguaia,BR,2021-04-04 04:56:31,-6.4006,-48.555,74.17,89,70,2.17,broken clouds
593,Ishigaki,JP,2021-04-04 04:56:31,24.3448,124.1572,69.8,94,75,13.8,broken clouds
594,Lasa,IT,2021-04-04 04:47:10,46.6166,10.7002,32.0,80,0,10.36,clear sky
595,Taltal,CL,2021-04-04 04:56:31,-25.4,-70.4833,62.62,87,83,1.01,broken clouds
596,Dauriya,RU,2021-04-04 04:56:32,49.9333,116.8667,47.1,28,81,19.42,broken clouds
597,Pingliang,CN,2021-04-04 04:56:32,35.5392,106.6861,40.62,96,100,6.69,overcast clouds
598,Carroll,US,2021-04-04 04:56:33,39.5501,-77.0164,39.99,65,93,5.12,overcast clouds
599,San Jeronimo,PE,2021-04-04 04:56:33,-11.9472,-75.2829,49.57,87,99,0.98,overcast clouds
600,Lamu,KE,2021-04-04 04:54:17,-2.2717,40.902,82.4,83,40,3.44,scattered clouds
601,Haines Junction,CA,2021-04-04 04:54:04,60.7522,-137.5108,28.4,54,68,6.91,broken clouds
602,Payson,US,2021-04-04 04:56:34,40.0444,-111.7321,60.8,39,1,6.91,clear sky
603,The Valley,AI,2021-04-04 04:56:14,18.217,-63.0578,78.8,73,40,9.22,scattered clouds
604,Faya,SA,2021-04-04 04:56:34,18.3851,42.4509,62.6,72,10,7.9,clear sky
605,Pundaguitan,PH,2021-04-04 04:56:34,6.3711,126.1689,82.89,72,97,9.66,overcast clouds
606,Upington,ZA,2021-04-04 04:54:16,-28.4478,21.2561,60.8,82,0,4.32,clear sky
607,Matoury,GF,2021-04-04 04:56:35,4.8483,-52.3317,80.01,94,75,6.38,broken clouds
608,Sao Francisco,BR,2021-04-04 04:56:35,-15.9486,-44.8644,69.67,96,100,2.8,overcast clouds
609,Tommot,RU,2021-04-04 04:56:36,58.9564,126.2925,24.44,68,100,2.77,overcast clouds
610,Tahe,CN,2021-04-04 04:56:36,52.3333,124.7333,42.24,37,33,9.17,scattered clouds
611,Vestmannaeyjar,IS,2021-04-04 04:47:23,63.4427,-20.2734,30.4,67,28,29.75,scattered clouds
612,Hofn,IS,2021-04-04 04:46:55,64.2539,-15.2082,25.56,62,4,24.45,clear sky
613,Shubarshi,KZ,2021-04-04 04:56:37,48.5872,57.1869,35.65,91,100,11.79,overcast clouds
614,Pacific Grove,US,2021-04-04 04:53:13,36.6177,-121.9166,52.0,86,100,6.67,overcast clouds
615,Wakema,MM,2021-04-04 04:56:37,16.6,95.1833,90.5,38,91,14.58,light rain
616,Nuuk,GL,2021-04-04 04:56:37,64.1835,-51.7216,30.2,40,90,5.75,light snow
617,Ariquemes,BR,2021-04-04 04:56:38,-9.9133,-63.0408,72.9,98,99,1.19,light rain
618,Poum,NC,2021-04-04 04:56:38,-20.2333,164.0167,80.55,81,98,20.76,overcast clouds
619,Gardelegen,DE,2021-04-04 04:56:38,52.5252,11.3952,35.01,80,8,5.7,clear sky
620,Olga,RU,2021-04-04 04:47:32,43.7444,135.2892,49.66,23,91,12.35,overcast clouds
621,Cheney,US,2021-04-04 04:56:39,47.4874,-117.5758,53.6,35,75,8.05,broken clouds
622,Mecca,SA,2021-04-04 04:53:12,21.4267,39.8261,73.76,45,0,6.04,clear sky
623,Hameenlinna,FI,2021-04-04 04:56:39,60.996,24.4643,35.6,87,0,10.36,clear sky
624,Fukue,JP,2021-04-04 04:56:33,32.6881,128.8419,59.0,94,75,8.05,broken clouds
625,Faranah,GN,2021-04-04 04:56:40,10.0404,-10.7434,74.52,80,62,7.31,broken clouds
626,Lyuban,BY,2021-04-04 04:56:40,52.7985,28.0048,33.48,84,38,6.29,scattered clouds
627,Miranda,CO,2021-04-04 04:56:40,3.2499,-76.2281,71.6,83,40,4.61,scattered clouds
628,Rosarito,MX,2021-04-04 04:56:41,32.3333,-117.0333,57.99,100,40,5.75,scattered clouds
629,Betioky,MG,2021-04-04 04:56:41,-23.7167,44.3833,74.21,76,0,1.45,clear sky
630,Savonlinna,FI,2021-04-04 04:47:30,61.8699,28.88,30.2,86,90,9.22,light snow
631,Malakal,SS,2021-04-04 04:56:42,9.5334,31.6605,85.8,12,39,9.69,scattered clouds
632,Qaqortoq,GL,2021-04-04 04:48:20,60.7167,-46.0333,37.4,87,90,4.61,light rain
633,Ngunguru,NZ,2021-04-04 04:56:42,-35.6167,174.5,73.99,60,3,10.0,clear sky
634,Puri,IN,2021-04-04 04:56:42,19.8,85.85,89.6,62,20,8.52,haze
635,Oktyabrskoye,RU,2021-04-04 04:56:43,43.0645,44.7417,46.4,81,8,6.71,clear sky
636,Mendi,PG,2021-04-04 04:56:43,-6.1761,143.6513,65.01,73,89,4.72,overcast clouds
637,Sovetskiy,RU,2021-04-04 04:56:43,61.3614,63.5842,34.21,90,100,8.72,overcast clouds
638,Kropotkin,RU,2021-04-04 04:56:44,45.4375,40.5756,49.15,80,97,10.63,overcast clouds
639,Toamasina,MG,2021-04-04 04:56:44,-18.1667,49.3833,73.4,94,40,1.14,scattered clouds
640,Barra Patuca,HN,2021-04-04 04:56:45,15.8,-84.2833,75.52,84,34,13.96,scattered clouds
641,Verkhoyansk,RU,2021-04-04 04:56:45,67.5447,133.385,1.27,73,100,3.85,overcast clouds
642,Zdvinsk,RU,2021-04-04 04:56:45,54.7021,78.661,29.8,80,38,7.29,scattered clouds
643,Inhambane,MZ,2021-04-04 04:56:46,-23.865,35.3833,73.4,83,40,4.61,scattered clouds
644,Kani,JP,2021-04-04 04:56:46,35.4261,137.0611,62.01,94,75,6.91,light rain
645,Villaviciosa,ES,2021-04-04 04:56:46,43.4813,-5.4357,42.01,89,7,4.68,clear sky
646,Plouzane,FR,2021-04-04 04:56:47,48.3833,-4.6167,41.0,75,0,9.22,clear sky
647,Kalmunai,LK,2021-04-04 04:56:47,7.4167,81.8167,86.27,64,22,3.83,few clouds
648,Caconda,AO,2021-04-04 04:56:47,-13.7333,15.0667,57.96,94,100,4.0,overcast clouds
649,Mangan,IN,2021-04-04 04:56:48,27.5167,88.5333,77.41,17,0,5.26,clear sky
650,Fortuna,US,2021-04-04 04:56:48,40.5982,-124.1573,50.0,87,90,4.61,overcast clouds
651,Margate,GB,2021-04-04 04:56:48,51.3813,1.3862,42.01,71,100,1.99,overcast clouds
652,Gat,IL,2021-04-04 04:56:25,31.61,34.7642,55.0,74,0,2.28,clear sky
653,Victor Harbor,AU,2021-04-04 04:56:49,-35.5667,138.6167,69.01,76,3,3.0,clear sky
654,Agadez,NE,2021-04-04 04:56:49,19.75,10.25,64.6,14,0,3.85,clear sky
655,Bubaque,GW,2021-04-04 04:46:54,11.2833,-15.8333,74.93,80,19,14.32,few clouds
656,Fort Abbas,PK,2021-04-04 04:56:50,29.1925,72.8536,89.76,5,1,10.09,clear sky
657,Banjar,ID,2021-04-04 04:56:50,-8.19,114.9675,86.0,70,40,6.91,scattered clouds
658,Valdivia,CL,2021-04-04 04:56:51,-39.8142,-73.2459,41.0,100,90,1.14,overcast clouds
659,Kushikino,JP,2021-04-04 04:56:51,31.7167,130.2667,64.4,94,75,6.91,fog
660,Rio Grande,BR,2021-04-04 04:56:51,-32.035,-52.0986,66.99,94,2,11.88,clear sky
661,Abbeville,FR,2021-04-04 04:56:52,50.1,1.8333,39.0,84,10,4.23,clear sky
662,Maumere,ID,2021-04-04 04:56:52,-8.6199,122.2111,76.15,89,100,18.61,heavy intensity rain
663,Thunder Bay,CA,2021-04-04 04:55:19,48.4001,-89.3168,39.99,60,1,2.3,clear sky
664,Omsukchan,RU,2021-04-04 04:56:52,62.5333,155.8,2.88,82,95,4.9,overcast clouds
665,Pittsburg,US,2021-04-04 04:55:01,38.028,-121.8847,53.6,62,1,9.22,clear sky
666,Dole,FR,2021-04-04 04:56:53,47.0833,5.5,39.99,65,0,10.36,clear sky
667,Traverse City,US,2021-04-04 04:53:24,44.7631,-85.6206,39.0,80,1,3.8,clear sky
668,Puerto Baquerizo Moreno,EC,2021-04-04 04:56:53,-0.9,-89.6,76.5,88,42,6.06,scattered clouds
669,Ust-Kuyga,RU,2021-04-04 04:56:54,70.0167,135.6,-5.26,88,100,6.15,overcast clouds
670,Meadow Lake,US,2021-04-04 04:56:54,34.8014,-106.5436,66.2,26,20,11.5,few clouds
671,Paita,PE,2021-04-04 04:56:55,-5.0892,-81.1144,72.95,77,90,4.45,overcast clouds
672,Chapada Dos Guimaraes,BR,2021-04-04 04:56:55,-15.4606,-55.7497,75.2,88,0,4.61,moderate rain
673,Terrasini,IT,2021-04-04 04:56:55,38.146,13.0844,60.8,77,90,6.91,overcast clouds
674,Truth Or Consequences,US,2021-04-04 04:52:02,33.1284,-107.2528,66.2,27,1,5.75,clear sky
675,Kisangani,CD,2021-04-04 04:55:18,0.5167,25.2,69.8,100,90,2.19,mist
676,Sapele,NG,2021-04-04 04:56:56,5.8941,5.6767,77.67,90,96,2.66,overcast clouds
677,Borba,BR,2021-04-04 04:56:57,-4.3878,-59.5939,73.35,98,100,2.51,overcast clouds
678,Hearst,CA,2021-04-04 04:56:57,49.6835,-83.6665,28.4,86,100,3.44,overcast clouds
679,Vagur,FO,2021-04-04 04:48:14,61.4732,-6.8119,43.86,90,100,44.27,overcast clouds
680,Ostrovnoy,RU,2021-04-04 04:43:04,68.0531,39.5131,26.55,90,100,20.04,overcast clouds
681,Wajima,JP,2021-04-04 04:56:58,37.4,136.9,55.4,100,75,5.75,mist
682,Balakirevo,RU,2021-04-04 04:56:58,56.5059,38.8432,32.95,74,73,5.82,light snow
683,Xining,CN,2021-04-04 04:56:59,36.6167,101.7667,40.12,60,98,2.95,overcast clouds
684,Havre-Saint-Pierre,CA,2021-04-04 04:56:59,50.2334,-63.5986,26.6,68,90,8.05,overcast clouds
685,Kloulklubed,PW,2021-04-04 04:45:28,7.0419,134.2556,87.8,70,75,11.5,broken clouds
686,Guarapari,BR,2021-04-04 04:57:00,-20.6667,-40.4975,71.6,88,0,2.3,clear sky
687,Kingsport,US,2021-04-04 04:53:26,36.5484,-82.5618,39.2,60,1,1.92,clear sky
688,Diamantino,BR,2021-04-04 04:57:00,-14.4086,-56.4461,73.44,90,91,4.09,overcast clouds
689,Florianopolis,BR,2021-04-04 04:57:00,-27.6146,-48.5012,73.99,94,0,1.14,clear sky
690,Talara,PE,2021-04-04 04:57:01,-4.5772,-81.2719,71.71,83,99,5.55,light rain
691,Doha,QA,2021-04-04 04:43:12,25.2867,51.5333,72.0,53,0,18.41,clear sky
692,Aguas Vermelhas,BR,2021-04-04 04:57:01,-15.7472,-41.46,65.71,98,100,2.46,overcast clouds
693,Bone,DE,2021-04-04 04:57:02,51.9669,12.1396,33.01,84,3,2.06,clear sky
694,Gorontalo,ID,2021-04-04 04:55:47,0.5412,123.0595,90.99,55,84,5.84,broken clouds
695,Malpe,IN,2021-04-04 04:57:02,13.35,74.7167,86.0,66,20,7.47,few clouds
696,Slave Lake,CA,2021-04-04 04:57:02,55.2834,-114.769,42.8,56,90,5.75,overcast clouds
697,Zeya,RU,2021-04-04 04:57:03,53.75,127.2667,30.67,81,99,2.68,overcast clouds
698,Pilar,BR,2021-04-04 04:57:03,-9.5972,-35.9567,75.2,94,75,2.3,broken clouds
699,Bandarbeyla,SO,2021-04-04 04:48:23,9.4942,50.8122,80.24,69,99,2.75,overcast clouds
700,Raga,SS,2021-04-04 04:57:04,8.4596,25.678,73.27,23,14,3.53,few clouds
701,Kamloops,CA,2021-04-04 04:56:44,50.6665,-120.3192,53.6,40,40,16.11,scattered clouds
